tanggal,ISPU PM2.5,kategori_pm25,bulan,hari_minggu,temp,humidity,visibility,windgust,solarenergy,precip,station
2022-05-22,56.655725283272,Sedang,5,6,27.5,85.4,4.1,15.2,14.0,0.0,us embassy 1
2022-05-22,64.61618163816105,Sedang,5,6,27.4,85.8,6.7,24.5,14.0,0.0,us embassy 2
2022-05-23,70.25,Sedang,5,0,28.6,81.8,6.8,28.4,18.8,0.0,bundaran hi
2022-05-23,90.33333333333333,Sedang,5,0,28.4,82.2,7.0,28.4,18.8,0.0,jagakarsa
2022-05-23,65.83333333333333,Sedang,5,0,28.5,82.1,7.0,28.4,18.8,0.0,kebun jeruk
2022-05-23,75.70833333333333,Sedang,5,0,28.7,81.6,7.2,29.5,18.8,0.0,kelapa gading
2022-05-23,71.70833333333333,Sedang,5,0,28.5,81.9,7.0,29.5,18.8,0.0,lubang buaya
2022-05-23,65.94846333286038,Sedang,5,0,28.61111111111111,81.7,4.2,17.7,18.8,0.0,us embassy 1
2022-05-23,78.36995227280457,Sedang,5,0,28.5,81.9,7.0,28.4,18.8,0.0,us embassy 2
2022-05-24,64.875,Sedang,5,1,29.6,77.3,7.4,32.4,17.3,0.0,bundaran hi
2022-05-24,77.70833333333333,Sedang,5,1,29.3,77.8,7.7,32.4,17.3,0.0,jagakarsa
2022-05-24,54.541666666666664,Sedang,5,1,29.5,77.7,7.7,32.4,17.3,0.0,kebun jeruk
2022-05-24,68.0,Sedang,5,1,29.6,77.6,7.6,32.0,16.8,0.0,kelapa gading
2022-05-24,103.0,Tidak Sehat,5,1,29.5,77.6,7.6,32.0,16.8,0.0,lubang buaya
2022-05-24,63.50646695670915,Sedang,5,1,29.61111111111111,77.2,4.6,20.1,17.3,0.0,us embassy 1
2022-05-24,72.85533157355387,Sedang,5,1,29.5,77.5,7.6,32.4,17.3,0.0,us embassy 2
2022-05-25,77.41666666666667,Sedang,5,2,27.9,85.3,6.3,29.9,14.4,0.533,bundaran hi
2022-05-25,90.16666666666667,Sedang,5,2,27.4,86.8,6.1,29.9,14.4,8.321,jagakarsa
2022-05-25,45.958333333333336,Baik,5,2,27.6,86.3,6.2,29.9,14.4,3.896,kebun jeruk
2022-05-25,86.16666666666667,Sedang,5,2,27.8,85.5,6.4,30.6,15.3,1.811,kelapa gading
2022-05-25,120.625,Tidak Sehat,5,2,27.6,86.0,6.2,30.6,15.3,4.014,lubang buaya
2022-05-25,69.2737852884631,Sedang,5,2,27.83333333333333,85.3,3.9,18.6,14.4,0.016,us embassy 1
2022-05-25,75.5074596634651,Sedang,5,2,27.7,85.9,6.2,29.9,14.4,2.696,us embassy 2
2022-05-26,68.20833333333333,Sedang,5,3,27.2,85.1,6.6,22.7,11.3,0.793,bundaran hi
2022-05-26,86.33333333333333,Sedang,5,3,26.9,85.7,6.7,22.7,11.3,0.497,jagakarsa
2022-05-26,73.45833333333333,Sedang,5,3,27.0,85.6,6.7,22.7,11.3,0.618,kebun jeruk
2022-05-26,71.375,Sedang,5,3,27.1,85.2,6.8,24.1,11.0,0.707,kelapa gading
2022-05-26,99.16666666666667,Sedang,5,3,27.0,85.4,6.7,24.1,11.0,0.637,lubang buaya
2022-05-26,65.0559381285121,Sedang,5,3,27.16666666666667,85.0,4.1,14.1,11.3,0.031,us embassy 1
2022-05-26,74.73297542632544,Sedang,5,3,27.1,85.3,6.6,22.7,11.3,0.693,us embassy 2
2022-05-27,94.16666666666667,Sedang,5,4,28.4,78.5,5.8,17.6,19.2,1.011,bundaran hi
2022-05-27,127.83333333333333,Tidak Sehat,5,4,28.1,78.8,5.9,17.6,19.2,0.898,jagakarsa
2022-05-27,73.20833333333333,Sedang,5,4,28.3,78.7,5.9,17.6,19.2,0.851,kebun jeruk
2022-05-27,88.625,Sedang,5,4,28.4,78.6,6.1,19.1,19.7,1.5,kelapa gading
2022-05-27,137.625,Tidak Sehat,5,4,28.2,78.6,5.9,19.1,19.7,1.116,lubang buaya
2022-05-27,71.87236932225208,Sedang,5,4,28.38888888888889,78.5,3.6,11.0,19.2,0.039,us embassy 1
2022-05-27,100.6533604527868,Tidak Sehat,5,4,28.3,78.6,5.9,17.6,19.2,0.985,us embassy 2
2022-05-28,79.66666666666667,Sedang,5,5,26.0,88.2,5.7,64.8,17.9,20.294,bundaran hi
2022-05-28,102.66666666666667,Tidak Sehat,5,5,25.7,88.8,5.6,64.8,17.9,23.044,jagakarsa
2022-05-28,92.75,Sedang,5,5,25.8,88.7,5.6,64.8,17.9,28.902,kebun jeruk
2022-05-28,77.83333333333333,Sedang,5,5,26.0,88.2,5.7,64.8,18.3,16.576,kelapa gading
2022-05-28,0.0,Baik,5,5,25.8,88.5,5.6,64.8,18.3,21.44,lubang buaya
2022-05-28,70.1488314467446,Sedang,5,5,26.0,88.1,3.5,40.3,17.9,0.796,us embassy 1
2022-05-28,98.61538276048613,Sedang,5,5,25.9,88.5,5.6,64.8,17.9,23.113,us embassy 2
2022-05-29,84.95833333333333,Sedang,5,6,26.9,84.8,7.1,27.4,19.3,25.112,bundaran hi
2022-05-29,94.29166666666667,Sedang,5,6,26.7,84.9,7.3,27.4,19.3,21.406,jagakarsa
2022-05-29,88.25,Sedang,5,6,26.8,84.8,7.3,27.4,19.3,22.996,kebun jeruk
2022-05-29,76.75,Sedang,5,6,27.0,84.5,7.2,28.4,19.5,20.896,kelapa gading
2022-05-29,42.166666666666664,Baik,5,6,26.8,84.7,7.2,28.4,19.5,22.014,lubang buaya
2022-05-29,67.09232834863464,Sedang,5,6,26.944444444444443,84.8,4.4,17.0,19.3,0.995,us embassy 1
2022-05-29,84.4609365819979,Sedang,5,6,26.9,84.8,7.2,27.4,19.3,23.554,us embassy 2
2022-05-30,60.708333333333336,Sedang,5,0,26.6,90.0,6.8,22.3,17.9,0.004,bundaran hi
2022-05-30,74.91666666666667,Sedang,5,0,26.4,90.5,6.9,22.3,17.9,0.351,jagakarsa
2022-05-30,67.66666666666667,Sedang,5,0,26.5,90.4,6.9,22.3,17.9,0.123,kebun jeruk
2022-05-30,59.916666666666664,Sedang,5,0,26.6,89.9,6.9,22.3,18.3,0.033,kelapa gading
2022-05-30,83.79166666666667,Sedang,5,0,26.5,90.2,6.9,22.3,18.3,0.153,lubang buaya
2022-05-30,48.917068508147814,Baik,5,0,26.611111111111114,90.0,4.2,13.9,17.9,0.0,us embassy 1
2022-05-30,57.17804451228664,Sedang,5,0,26.6,90.2,6.9,22.3,17.9,0.087,us embassy 2
2022-05-31,72.08333333333333,Sedang,5,1,27.1,86.1,6.7,38.9,15.6,0.15,bundaran hi
2022-05-31,79.125,Sedang,5,1,26.9,87.0,6.8,38.9,15.6,10.931,jagakarsa
2022-05-31,94.16666666666667,Sedang,5,1,27.0,86.7,6.9,38.9,15.6,4.568,kebun jeruk
2022-05-31,73.16666666666667,Sedang,5,1,27.1,86.2,7.0,38.9,16.5,1.026,kelapa gading
2022-05-31,100.83333333333333,Tidak Sehat,5,1,27.0,86.5,6.8,38.9,16.5,4.184,lubang buaya
2022-05-31,62.0023809596131,Sedang,5,1,27.16666666666667,86.1,4.1,24.2,15.6,0.001,us embassy 1
2022-05-31,78.05375902086836,Sedang,5,1,27.1,86.4,6.8,38.9,15.6,3.063,us embassy 2
2022-06-01,57.375,Sedang,6,2,28.2,79.9,7.7,24.8,19.7,0.057,bundaran hi
2022-06-01,61.791666666666664,Sedang,6,2,27.9,81.3,8.1,24.8,19.7,6.347,jagakarsa
2022-06-01,80.25,Sedang,6,2,28.1,80.8,8.0,24.8,19.7,0.949,kebun jeruk
2022-06-01,57.041666666666664,Sedang,6,2,28.2,80.3,8.0,23.4,19.8,0.632,kelapa gading
2022-06-01,73.625,Sedang,6,2,28.0,80.6,8.0,23.4,19.8,3.8,lubang buaya
2022-06-01,52.7499733543117,Sedang,6,2,28.277777777777786,79.8,4.8,15.4,19.7,0.0,us embassy 1
2022-06-01,62.71801857388067,Sedang,6,2,28.1,80.4,7.9,24.8,19.7,0.951,us embassy 2
2022-06-02,59.833333333333336,Sedang,6,3,27.7,84.9,6.8,20.9,17.6,33.153,bundaran hi
2022-06-02,64.29166666666667,Sedang,6,3,27.4,86.1,6.9,20.9,17.6,18.611,jagakarsa
2022-06-02,69.75,Sedang,6,3,27.6,85.7,6.9,20.9,17.6,22.546,kebun jeruk
2022-06-02,64.08333333333333,Sedang,6,3,27.7,85.3,6.9,20.9,18.0,14.485,kelapa gading
2022-06-02,95.79166666666667,Sedang,6,3,27.5,85.6,6.9,20.9,18.0,21.459,lubang buaya
2022-06-02,48.361739020598456,Baik,6,3,27.722222222222225,84.9,4.2,13.0,17.6,1.333,us embassy 1
2022-06-02,74.59295914509765,Sedang,6,3,27.6,85.4,6.8,20.9,17.6,26.199,us embassy 2
2022-06-03,61.541666666666664,Sedang,6,4,28.0,81.7,6.6,17.6,18.4,0.117,bundaran hi
2022-06-03,60.208333333333336,Sedang,6,4,27.7,82.7,6.6,17.6,18.4,3.518,jagakarsa
2022-06-03,71.66666666666667,Sedang,6,4,27.9,82.3,6.6,17.6,18.4,1.781,kebun jeruk
2022-06-03,64.0,Sedang,6,4,28.0,81.9,6.9,18.0,19.2,2.467,kelapa gading
2022-06-03,55.958333333333336,Sedang,6,4,27.9,82.2,6.7,18.0,19.2,2.045,lubang buaya
2022-06-03,51.87155612538519,Sedang,6,4,28.05555555555556,81.6,4.1,11.0,18.4,0.001,us embassy 1
2022-06-03,45.52067446127044,Baik,6,4,28.0,82.0,6.6,17.6,18.4,1.309,us embassy 2
2022-06-04,101.16666666666667,Tidak Sehat,6,5,28.7,79.4,7.1,21.2,18.5,0.007,bundaran hi
2022-06-04,77.91666666666667,Sedang,6,5,28.3,80.5,7.3,21.2,18.5,0.739,jagakarsa
2022-06-04,98.41666666666667,Sedang,6,5,28.5,80.1,7.3,21.2,18.5,0.143,kebun jeruk
2022-06-04,97.95833333333333,Sedang,6,5,28.7,80.0,7.4,19.4,19.1,0.073,kelapa gading
2022-06-04,127.20833333333333,Tidak Sehat,6,5,28.5,80.1,7.3,19.4,19.1,0.416,lubang buaya
2022-06-04,67.55451127596388,Sedang,6,5,28.666666666666668,79.3,4.4,13.2,18.5,0.0,us embassy 1
2022-06-04,85.42415278932795,Sedang,6,5,28.6,79.8,7.3,21.2,18.5,0.127,us embassy 2
2022-06-05,80.75,Sedang,6,6,28.1,79.5,6.7,22.0,19.1,0.035,bundaran hi
2022-06-05,78.29166666666667,Sedang,6,6,27.7,80.9,6.7,22.0,19.1,2.8,jagakarsa
2022-06-05,80.75,Sedang,6,6,27.9,80.4,6.8,22.0,19.1,0.962,kebun jeruk
2022-06-05,85.29166666666667,Sedang,6,6,28.1,80.0,7.0,21.6,19.1,0.268,kelapa gading
2022-06-05,111.95833333333333,Tidak Sehat,6,6,27.9,80.3,6.8,21.6,19.1,1.24,lubang buaya
2022-06-05,64.65328240307039,Sedang,6,6,28.111111111111107,79.5,4.2,13.6,19.1,0.0,us embassy 1
2022-06-05,76.6164486499366,Sedang,6,6,28.0,80.0,6.8,22.0,19.1,0.683,us embassy 2
2022-06-06,83.91666666666667,Sedang,6,0,27.1,84.3,6.0,16.9,9.6,0.612,bundaran hi
2022-06-06,84.625,Sedang,6,0,26.7,85.9,6.0,16.9,9.6,10.481,jagakarsa
2022-06-06,89.16666666666667,Sedang,6,0,26.9,85.5,6.1,16.9,9.6,3.303,kebun jeruk
2022-06-06,86.20833333333333,Sedang,6,0,27.1,84.9,6.3,18.0,9.5,1.328,kelapa gading
2022-06-06,112.375,Tidak Sehat,6,0,26.9,85.2,6.1,18.0,9.5,6.057,lubang buaya
2022-06-06,67.01394855845822,Sedang,6,0,27.11111111111111,84.3,3.7,10.5,9.6,0.02,us embassy 1
2022-06-06,86.47175555462013,Sedang,6,0,27.0,85.0,6.1,16.9,9.6,2.511,us embassy 2
2022-06-07,67.75,Sedang,6,1,27.7,84.6,6.9,25.6,17.8,3.882,bundaran hi
2022-06-07,67.91666666666667,Sedang,6,1,27.4,85.5,7.1,25.6,17.8,1.529,jagakarsa
2022-06-07,78.58333333333333,Sedang,6,1,27.6,85.5,7.1,25.6,17.8,2.109,kebun jeruk
2022-06-07,75.125,Sedang,6,1,27.8,84.5,7.2,27.4,18.1,1.527,kelapa gading
2022-06-07,85.45833333333333,Sedang,6,1,27.6,85.0,7.1,27.4,18.1,2.124,lubang buaya
2022-06-07,61.34530419137828,Sedang,6,1,27.722222222222225,84.6,4.3,15.9,17.8,0.157,us embassy 1
2022-06-07,74.04734702567364,Sedang,6,1,27.6,85.1,7.0,25.6,17.8,2.806,us embassy 2
2022-06-08,65.79166666666667,Sedang,6,2,27.4,87.2,6.7,26.6,16.2,10.546,bundaran hi
2022-06-08,88.33333333333333,Sedang,6,2,27.2,87.4,6.8,26.6,16.2,9.838,jagakarsa
2022-06-08,72.375,Sedang,6,2,27.3,87.4,6.8,26.6,16.2,10.848,kebun jeruk
2022-06-08,74.20833333333333,Sedang,6,2,27.4,86.9,6.9,27.0,16.5,11.865,kelapa gading
2022-06-08,73.16666666666667,Sedang,6,2,27.3,87.2,6.8,27.0,16.5,10.925,lubang buaya
2022-06-08,58.96706497043559,Sedang,6,2,27.38888888888889,87.2,4.1,16.6,16.2,0.414,us embassy 1
2022-06-08,69.6924897964566,Sedang,6,2,27.3,87.3,6.8,26.6,16.2,10.648,us embassy 2
2022-06-09,71.91666666666667,Sedang,6,3,26.4,89.9,5.3,23.4,11.3,5.16,bundaran hi
2022-06-09,77.375,Sedang,6,3,26.1,91.1,5.1,23.4,11.3,9.337,jagakarsa
2022-06-09,82.20833333333333,Sedang,6,3,26.2,90.9,5.1,23.4,11.3,10.138,kebun jeruk
2022-06-09,74.33333333333333,Sedang,6,3,26.4,90.0,5.4,23.4,11.3,6.255,kelapa gading
2022-06-09,99.58333333333333,Sedang,6,3,26.2,90.5,5.2,23.4,11.3,7.866,lubang buaya
2022-06-09,57.815023625854046,Sedang,6,3,26.444444444444443,89.9,3.3,14.5,11.3,0.198,us embassy 1
2022-06-09,74.66001732128115,Sedang,6,3,26.3,90.4,5.2,23.4,11.3,7.358,us embassy 2
2022-06-10,65.5,Sedang,6,4,27.9,81.0,6.8,18.7,18.7,0.009,bundaran hi
2022-06-10,67.125,Sedang,6,4,27.6,82.0,6.9,18.7,18.7,0.997,jagakarsa
2022-06-10,74.66666666666667,Sedang,6,4,27.7,81.7,7.0,18.7,18.7,0.149,kebun jeruk
2022-06-10,68.33333333333333,Sedang,6,4,27.9,81.3,7.2,20.9,19.4,0.1,kelapa gading
2022-06-10,82.58333333333333,Sedang,6,4,27.7,81.6,7.0,20.9,19.4,0.597,lubang buaya
2022-06-10,55.18032272546964,Sedang,6,4,27.88888888888889,81.0,4.2,11.6,18.7,0.0,us embassy 1
2022-06-10,73.61079719298262,Sedang,6,4,27.8,81.4,6.9,18.7,18.7,0.149,us embassy 2
2022-06-11,69.91666666666667,Sedang,6,5,28.2,85.1,6.3,24.5,17.5,3.003,bundaran hi
2022-06-11,69.41666666666667,Sedang,6,5,27.7,86.5,6.1,24.5,17.5,6.898,jagakarsa
2022-06-11,74.91666666666667,Sedang,6,5,28.0,86.0,6.2,24.5,17.5,3.796,kebun jeruk
2022-06-11,75.91666666666667,Sedang,6,5,28.2,85.4,6.5,25.2,18.0,2.243,kelapa gading
2022-06-11,90.375,Sedang,6,5,28.0,85.8,6.3,25.2,18.0,4.285,lubang buaya
2022-06-11,55.06243986993014,Sedang,6,5,28.166666666666668,85.1,3.9,15.2,17.5,0.118,us embassy 1
2022-06-11,67.97687655007682,Sedang,6,5,28.0,85.6,6.2,24.5,17.5,3.653,us embassy 2
2022-06-12,82.25,Sedang,6,6,27.6,84.4,5.4,23.8,16.5,0.018,bundaran hi
2022-06-12,80.20833333333333,Sedang,6,6,27.3,85.7,5.3,23.8,16.5,2.154,jagakarsa
2022-06-12,93.45833333333333,Sedang,6,6,27.4,85.3,5.3,23.8,16.5,0.322,kebun jeruk
2022-06-12,28.0,Baik,6,6,27.6,84.7,5.7,21.6,17.0,0.214,kelapa gading
2022-06-12,111.0,Tidak Sehat,6,6,27.4,85.1,5.5,21.6,17.0,1.29,lubang buaya
2022-06-12,62.191154199286615,Sedang,6,6,27.555555555555557,84.3,3.4,14.8,16.5,0.0,us embassy 1
2022-06-12,78.87968955316954,Sedang,6,6,27.5,84.9,5.4,23.8,16.5,0.323,us embassy 2
2022-06-13,77.0,Sedang,6,0,27.5,82.6,6.2,19.4,16.2,0.007,bundaran hi
2022-06-13,76.33333333333333,Sedang,6,0,27.1,84.2,6.3,19.4,16.2,0.528,jagakarsa
2022-06-13,89.54166666666667,Sedang,6,0,27.3,83.8,6.3,19.4,16.2,0.187,kebun jeruk
2022-06-13,39.166666666666664,Baik,6,0,27.5,83.3,6.4,20.2,16.3,0.05,kelapa gading
2022-06-13,69.66666666666667,Sedang,6,0,27.3,83.6,6.3,20.2,16.3,0.229,lubang buaya
2022-06-13,63.61109781951186,Sedang,6,0,27.5,82.5,3.8,12.1,16.2,0.0,us embassy 1
2022-06-13,80.99899244641371,Sedang,6,0,27.4,83.3,6.2,19.4,16.2,0.132,us embassy 2
2022-06-14,82.5,Sedang,6,1,27.7,81.4,6.0,21.6,14.8,0.002,bundaran hi
2022-06-14,80.875,Sedang,6,1,27.2,83.4,5.9,21.6,14.8,0.162,jagakarsa
2022-06-14,97.20833333333333,Sedang,6,1,27.5,82.9,5.9,21.6,14.8,0.068,kebun jeruk
2022-06-14,93.95833333333333,Sedang,6,1,27.6,82.0,6.2,24.5,14.6,0.015,kelapa gading
2022-06-14,109.45833333333333,Tidak Sehat,6,1,27.5,82.5,6.0,24.5,14.6,0.062,lubang buaya
2022-06-14,40.97809404431051,Baik,6,1,27.722222222222225,81.3,3.7,13.4,14.8,0.0,us embassy 1
2022-06-14,82.99226534479408,Sedang,6,1,27.6,82.2,6.0,21.6,14.8,0.045,us embassy 2
2022-06-15,74.0,Sedang,6,2,26.8,88.4,4.8,32.8,14.6,4.126,bundaran hi
2022-06-15,73.0,Sedang,6,2,26.4,89.8,4.5,32.8,14.6,8.143,jagakarsa
2022-06-15,69.0,Sedang,6,2,26.6,89.5,4.6,32.8,14.6,5.476,kebun jeruk
2022-06-15,76.0,Sedang,6,2,26.7,89.2,4.9,33.5,14.5,6.97,kelapa gading
2022-06-15,87.0,Sedang,6,2,26.5,89.3,4.7,33.5,14.5,6.375,lubang buaya
2022-06-15,54.14796365209807,Sedang,6,2,26.77777777777778,88.4,3.0,20.4,14.6,0.158,us embassy 1
2022-06-15,94.93429355027615,Sedang,6,2,26.6,89.0,4.7,32.8,14.6,5.332,us embassy 2
2022-06-16,74.0,Sedang,6,3,26.7,88.4,5.4,24.1,14.5,0.0,bundaran hi
2022-06-16,73.0,Sedang,6,3,26.4,88.9,5.2,24.1,14.5,0.0,jagakarsa
2022-06-16,69.0,Sedang,6,3,26.6,88.8,5.3,24.1,14.5,0.0,kebun jeruk
2022-06-16,76.0,Sedang,6,3,26.7,88.6,5.5,26.3,15.2,0.0,kelapa gading
2022-06-16,87.0,Sedang,6,3,26.6,88.7,5.3,26.3,15.2,0.0,lubang buaya
2022-06-16,92.22007029684926,Sedang,6,3,26.722222222222214,88.4,3.3,15.0,14.5,0.0,us embassy 1
2022-06-16,108.48086891464125,Tidak Sehat,6,3,26.6,88.6,5.3,24.1,14.5,0.0,us embassy 2
2022-06-17,86.33333333333333,Sedang,6,4,26.6,89.1,5.3,15.8,8.9,0.006,bundaran hi
2022-06-17,105.5,Tidak Sehat,6,4,26.2,90.0,5.0,15.8,8.9,0.307,jagakarsa
2022-06-17,93.29166666666667,Sedang,6,4,26.4,89.8,5.1,15.8,8.9,0.07,kebun jeruk
2022-06-17,81.125,Sedang,6,4,26.6,89.6,5.4,16.6,9.1,0.138,kelapa gading
2022-06-17,112.08333333333333,Tidak Sehat,6,4,26.4,89.7,5.2,16.6,9.1,0.212,lubang buaya
2022-06-17,76.63144141064508,Sedang,6,4,26.611111111111114,89.1,3.3,9.8,8.9,0.0,us embassy 1
2022-06-17,100.19593820452876,Tidak Sehat,6,4,26.5,89.5,5.2,15.8,8.9,0.066,us embassy 2
2022-06-18,75.91666666666667,Sedang,6,5,26.8,84.8,5.5,19.4,17.9,0.001,bundaran hi
2022-06-18,77.16666666666667,Sedang,6,5,26.5,85.3,5.4,19.4,17.9,0.088,jagakarsa
2022-06-18,72.41666666666667,Sedang,6,5,26.6,85.2,5.4,19.4,17.9,0.013,kebun jeruk
2022-06-18,77.08333333333333,Sedang,6,5,26.8,85.2,5.7,19.1,18.2,0.009,kelapa gading
2022-06-18,90.33333333333333,Sedang,6,5,26.6,85.2,5.5,19.1,18.2,0.053,lubang buaya
2022-06-18,86.24461014822829,Sedang,6,5,26.77777777777778,84.7,3.4,12.1,17.9,0.0,us embassy 1
2022-06-18,108.79827428740805,Tidak Sehat,6,5,26.7,85.0,5.5,19.4,17.9,0.013,us embassy 2
2022-06-19,74.0,Sedang,6,6,28.0,81.4,6.1,22.0,19.3,0.0,bundaran hi
2022-06-19,73.0,Sedang,6,6,27.7,82.0,6.1,22.0,19.3,0.044,jagakarsa
2022-06-19,69.0,Sedang,6,6,27.8,81.9,6.1,22.0,19.3,0.007,kebun jeruk
2022-06-19,76.0,Sedang,6,6,28.0,81.4,6.4,21.6,19.5,0.004,kelapa gading
2022-06-19,87.0,Sedang,6,6,27.8,81.7,6.2,21.6,19.5,0.026,lubang buaya
2022-06-19,81.0816983515953,Sedang,6,6,28.000000000000004,81.4,3.8,13.6,19.3,0.0,us embassy 1
2022-06-19,98.73433351358729,Sedang,6,6,27.9,81.6,6.1,22.0,19.3,0.007,us embassy 2
2022-06-20,100.54166666666667,Tidak Sehat,6,0,28.1,80.9,4.9,19.1,16.8,0.136,bundaran hi
2022-06-20,70.20833333333333,Sedang,6,0,27.7,82.2,4.7,19.1,16.8,10.037,jagakarsa
2022-06-20,99.70833333333333,Sedang,6,0,27.9,81.6,4.7,19.1,16.8,4.054,kebun jeruk
2022-06-20,90.16666666666667,Sedang,6,0,28.1,81.3,5.0,20.9,17.2,0.946,kelapa gading
2022-06-20,122.04166666666667,Tidak Sehat,6,0,27.9,81.6,4.8,20.9,17.2,3.954,lubang buaya
2022-06-20,81.35326524572974,Sedang,6,0,28.111111111111107,80.8,3.0,11.9,16.8,0.0,us embassy 1
2022-06-20,101.43721320457097,Tidak Sehat,6,0,28.0,81.3,4.8,19.1,16.8,2.743,us embassy 2
2022-06-21,91.79166666666667,Sedang,6,1,28.3,79.0,5.8,24.1,19.3,0.0,bundaran hi
2022-06-21,0.0,Baik,6,1,27.9,80.6,5.8,24.1,19.3,0.0,jagakarsa
2022-06-21,96.54166666666667,Sedang,6,1,28.1,80.1,5.8,24.1,19.3,0.0,kebun jeruk
2022-06-21,103.0,Tidak Sehat,6,1,28.3,79.5,6.2,25.6,19.3,0.0,kelapa gading
2022-06-21,120.20833333333333,Tidak Sehat,6,1,28.1,79.9,5.9,25.6,19.3,0.0,lubang buaya
2022-06-21,83.22201554470207,Sedang,6,1,28.33333333333333,78.9,3.6,15.0,19.3,0.0,us embassy 1
2022-06-21,98.00418887206546,Sedang,6,1,28.2,79.6,5.8,24.1,19.3,0.0,us embassy 2
2022-06-22,85.5,Sedang,6,2,28.0,84.9,5.3,44.6,18.0,15.275,bundaran hi
2022-06-22,96.54166666666667,Sedang,6,2,27.7,85.8,5.1,44.6,18.0,13.484,jagakarsa
2022-06-22,92.125,Sedang,6,2,27.8,85.7,5.2,44.6,18.0,17.928,kebun jeruk
2022-06-22,93.04166666666667,Sedang,6,2,28.1,84.8,5.5,44.6,18.7,9.246,kelapa gading
2022-06-22,117.54166666666667,Tidak Sehat,6,2,27.8,85.3,5.3,44.6,18.7,13.345,lubang buaya
2022-06-22,74.45469207001106,Sedang,6,2,28.000000000000004,84.9,3.3,27.7,18.0,0.605,us embassy 1
2022-06-22,88.62723347874301,Sedang,6,2,27.9,85.3,5.2,44.6,18.0,15.381,us embassy 2
2022-06-23,94.0,Sedang,6,3,28.4,77.8,6.4,35.3,19.7,0.001,bundaran hi
2022-06-23,101.91666666666667,Tidak Sehat,6,3,28.0,78.9,6.5,35.3,19.7,0.062,jagakarsa
2022-06-23,105.41666666666667,Tidak Sehat,6,3,28.2,78.8,6.5,35.3,19.7,0.009,kebun jeruk
2022-06-23,106.41666666666667,Tidak Sehat,6,3,28.4,78.4,6.7,35.3,20.0,0.006,kelapa gading
2022-06-23,89.58333333333333,Sedang,6,3,28.2,78.5,6.6,35.3,20.0,0.037,lubang buaya
2022-06-23,84.88152544650231,Sedang,6,3,28.444444444444443,77.8,4.0,21.9,19.7,0.0,us embassy 1
2022-06-23,100.41666232745986,Tidak Sehat,6,3,28.3,78.3,6.5,35.3,19.7,0.009,us embassy 2
2022-06-24,100.75,Tidak Sehat,6,4,27.7,83.0,4.9,22.7,16.6,0.002,bundaran hi
2022-06-24,107.5,Tidak Sehat,6,4,27.3,84.0,4.9,22.7,16.6,0.283,jagakarsa
2022-06-24,117.16666666666667,Tidak Sehat,6,4,27.5,83.8,4.9,22.7,16.6,0.043,kebun jeruk
2022-06-24,112.5,Tidak Sehat,6,4,27.6,83.4,5.3,23.0,17.1,0.028,kelapa gading
2022-06-24,122.83333333333333,Tidak Sehat,6,4,27.4,83.6,5.0,23.0,17.1,0.17,lubang buaya
2022-06-24,85.69434380427708,Sedang,6,4,27.722222222222225,83.0,3.1,14.1,16.6,0.0,us embassy 1
2022-06-24,105.54602218884922,Tidak Sehat,6,4,27.6,83.5,4.9,22.7,16.6,0.043,us embassy 2
2022-06-25,104.875,Tidak Sehat,6,5,27.6,82.2,5.7,20.2,16.4,0.244,bundaran hi
2022-06-25,106.0,Tidak Sehat,6,5,27.1,83.4,5.5,20.2,16.4,17.573,jagakarsa
2022-06-25,117.20833333333333,Tidak Sehat,6,5,27.4,83.0,5.6,20.2,16.4,7.393,kebun jeruk
2022-06-25,108.66666666666667,Tidak Sehat,6,5,27.6,82.4,5.9,20.9,16.9,1.678,kelapa gading
2022-06-25,126.875,Tidak Sehat,6,5,27.4,82.9,5.7,20.9,16.9,6.854,lubang buaya
2022-06-25,96.29653422088614,Sedang,6,5,27.666666666666668,82.2,3.5,12.5,16.4,0.001,us embassy 1
2022-06-25,116.24886337011075,Tidak Sehat,6,5,27.5,82.7,5.6,20.2,16.4,4.925,us embassy 2
2022-06-26,92.5,Sedang,6,6,27.4,84.9,6.0,19.4,12.2,0.029,bundaran hi
2022-06-26,98.25,Sedang,6,6,26.9,86.7,5.8,19.4,12.2,2.626,jagakarsa
2022-06-26,106.625,Tidak Sehat,6,6,27.1,86.1,5.9,19.4,12.2,0.719,kebun jeruk
2022-06-26,89.33333333333333,Sedang,6,6,27.3,85.8,6.1,20.2,12.3,0.254,kelapa gading
2022-06-26,111.125,Tidak Sehat,6,6,27.1,86.0,5.9,20.2,12.3,1.31,lubang buaya
2022-06-26,82.04382312615634,Sedang,6,6,27.38888888888889,84.9,3.7,12.1,12.2,0.0,us embassy 1
2022-06-26,103.13486507302396,Tidak Sehat,6,6,27.2,85.6,5.9,19.4,12.2,0.552,us embassy 2
2022-06-27,79.20833333333333,Sedang,6,0,28.1,82.0,5.6,19.8,14.9,21.483,bundaran hi
2022-06-27,82.83333333333333,Sedang,6,0,27.8,83.2,5.6,19.8,14.9,11.21,jagakarsa
2022-06-27,80.41666666666667,Sedang,6,0,28.0,82.7,5.6,19.8,14.9,12.758,kebun jeruk
2022-06-27,84.33333333333333,Sedang,6,0,28.1,82.8,5.8,20.5,15.3,11.875,kelapa gading
2022-06-27,93.45833333333333,Sedang,6,0,27.9,82.8,5.6,20.5,15.3,14.183,lubang buaya
